date,state_name,state_code,district_name,district_code,awc_infra_dws,awc_infra_fun_toilets,awc_infra_own_buil,aadhar_verf_benf,adolescent_girls,awc_open_1day,awc_open_21day,aww,awc,children_0_6_months,children_3_6_years,children_6months_3years,children_awc_21days,children_3_6_years_nonschool,children_3_6_years_school,elgb_benef,health_id_created,hcm_1_6days,hcm_15_20days,hcm_7_14days,hcm_atleast_1day,hcm_atleast_15days,hcm_atleast_21days,lact_mothers,pregnant_women,project,sector,thm_atleast_1day,thm_atleast_21days
01-04-2023,Bihar,10,Sheohar,220,596,582,170,73406,0,706,463,698,713,1923,39359,28758,7546,39208,151,75058,89,8096,5898,5370,26572,13106,7208,2256,2762,5,25,11074,11073
01-04-2023,Bihar,10,Sitamarhi,221,2467,2522,492,340115,0,3612,2449,3694,3781,10147,178961,135469,39334,177950,1011,351113,210,30766,25361,20881,114056,62409,37048,11614,14922,18,137,50791,50737
01-04-2023,Bihar,10,Siwan,222,2550,2313,641,258286,0,3601,1949,3767,3839,5831,140308,100079,25021,138927,1381,264344,257,29569,25061,29123,106201,47509,22448,7693,10433,19,143,20299,20154
01-04-2023,Bihar,10,Supaul,223,1133,1015,383,239897,0,2416,1417,2402,2435,6107,128907,92812,23591,127884,1023,244853,250,26374,16420,15555,81083,39154,22734,7466,9561,11,87,31528,31410
01-04-2023,Bihar,10,Vaishali,224,2807,2578,573,337200,0,3726,2133,3835,3883,8080,182268,133838,29255,180835,1433,346831,350,35929,24606,26454,114191,51808,27202,9311,13334,17,144,54126,53558
01-04-2023,Bihar,10,Pashchim Champaran,211,1964,2003,1478,355085,0,3872,2205,4012,4116,8358,190552,139138,38753,188711,1841,364506,612,34432,34303,31764,136215,70019,35716,11234,15224,17,151,44033,43512
01-04-2023,Chhattisgarh,22,Balod,646,933,1330,1318,67988,0,1499,1084,1518,1523,4275,30870,26898,15180,30821,49,71179,458,3869,6623,3474,28927,21584,14961,4623,4513,8,56,28236,24839
01-04-2023,Chhattisgarh,22,Baloda Bazar,644,363,564,606,118991,0,1267,214,1959,1971,2325,68701,54157,3015,68646,55,131718,191,15566,2739,3888,25066,5612,2873,3078,3457,9,67,14266,13373
01-04-2023,Chhattisgarh,22,Balrampur,649,59,112,135,102432,0,2288,578,2352,2358,4831,54578,48849,4740,54281,297,117786,250,15398,7584,12429,39408,11581,3997,3531,5997,7,66,7660,6547
01-04-2023,Chhattisgarh,22,Bastar,374,457,646,867,95816,0,1968,1324,1967,1981,4996,43451,39372,16998,43233,218,100264,104,5805,10881,8723,41795,27267,16386,5473,6972,9,72,40901,39024
01-04-2023,Chhattisgarh,22,Bemetara,650,409,594,689,81613,0,1039,310,1057,1098,3779,40938,32726,4545,40866,72,86273,25,15445,5041,6506,31230,9279,4238,4389,4441,6,41,24820,22028
01-04-2023,Chhattisgarh,22,Bijapur,636,86,109,181,23209,0,175,0,1094,1138,37,16434,11429,0,16429,5,28146,28,1856,0,0,1856,0,0,49,197,6,44,21,21
01-04-2023,Chhattisgarh,22,Bilaspur,375,541,914,848,139342,0,1590,75,1908,1925,2466,75232,65525,479,75131,101,151133,64,16012,1060,3937,21456,1507,447,3786,4124,8,76,4399,3689
01-04-2023,Chhattisgarh,22,Dantewada,376,292,398,578,23231,0,505,19,1039,1057,217,13984,10459,107,13960,24,25430,43,3116,287,702,4210,392,105,294,476,8,40,205,43
01-04-2023,Chhattisgarh,22,Dhamtari,377,793,980,952,63485,0,1073,703,1100,1102,2869,31762,25703,9212,29887,1875,67602,101,5078,4736,3968,22807,13761,9025,3489,3779,5,41,15180,12459
01-04-2023,Chhattisgarh,22,Durg,378,1147,1278,1202,109037,0,1501,1265,1495,1505,7219,49497,42839,19482,49305,192,114926,298,7120,8220,6674,41195,27401,19181,7393,7978,8,58,40138,36498
01-04-2023,Chhattisgarh,22,Gariyaband,645,397,639,757,55624,0,1332,621,1457,1460,2227,31252,24066,7685,31044,208,63255,18,9591,3345,3695,24148,10862,7517,2625,3085,5,47,12813,11434
01-04-2023,Chhattisgarh,22,Gaurella Pendra Marwahi,734,115,214,234,26395,0,510,38,829,838,337,15810,12093,292,15796,14,29376,22,3086,562,1453,5384,845,283,480,656,3,31,55,42
01-04-2023,Chhattisgarh,22,Janjgir-champa,379,532,661,647,130217,0,1763,439,2259,2270,2745,85593,66242,4984,85451,142,162608,107,19617,5949,10122,40454,10715,4766,3642,4386,10,79,8234,7313
01-04-2023,Chhattisgarh,22,Jashpur,380,893,2254,2415,69305,0,3733,72,4085,4299,642,38348,31170,388,38031,317,72381,39,15651,792,1417,18163,1095,303,822,1399,17,118,2438,1784
01-04-2023,Chhattisgarh,22,Kabirdham,382,671,1201,1295,89323,0,1684,1503,1676,1687,5461,41356,37330,24435,41200,156,96494,158,3685,7528,5025,40329,31619,24091,5931,6416,9,63,42408,38482
01-04-2023,Chhattisgarh,22,Kanker,381,620,903,1028,56848,0,1573,96,2136,2141,1629,30752,24846,640,30645,107,61798,54,8693,2720,4759,16729,3277,557,2000,2571,8,75,5097,4625
01-04-2023,Chhattisgarh,22,Khairgarh Chhuikhadan Gandai,759,620,903,1029,59280,0,2128,1598,0,0,3378,27626,26108,11923,27034,592,0,9,6025,5849,5211,28531,17295,11446,3485,5714,0,0,23357,22120
01-04-2023,Chhattisgarh,22,Kondagaon,643,130,180,232,55316,0,1793,850,1812,1827,1990,30495,25102,6594,30413,82,63296,1407,5542,8024,9134,28649,13973,5949,2602,3107,8,58,10808,9326
01-04-2023,Chhattisgarh,22,Korba,383,994,1599,1903,113324,0,2414,800,2495,2559,5431,56124,45708,9853,55635,489,121477,119,16822,8127,10843,45215,17550,9423,6354,7860,10,91,31485,27354
01-04-2023,Chhattisgarh,22,Korea,384,142,321,324,56509,0,693,13,1785,1793,315,30751,25786,16,30745,6,58192,39,2426,197,608,3247,213,16,409,931,6,54,147,62
01-04-2023,Chhattisgarh,22,Mahasamund,385,289,450,459,80714,0,1523,420,1769,1786,2085,47499,37526,4909,47430,69,93322,121,11171,4332,5227,25421,9023,4691,2936,3276,6,61,8530,7374
01-04-2023,Chhattisgarh,22,Manendragarh Chirimiri Bharatpur ,760,314,508,511,92637,0,1783,1336,0,0,4899,45903,40824,14403,44682,1221,0,5,9793,9955,8721,42569,24055,14100,5538,8783,0,0,38748,36411
01-04-2023,Chhattisgarh,22,Mohla Manpur Ambagarh Chouki,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-2023,Chhattisgarh,22,Mungeli,647,532,809,930,76708,0,570,270,1054,1080,1893,41154,34200,5631,41130,24,82064,299,4356,4245,3281,17481,9844,5599,2303,2514,5,41,11376,8572
01-04-2023,Chhattisgarh,22,Narayanpur,637,76,75,186,10946,0,355,26,537,556,249,7530,5881,361,7519,11,14355,15,1941,287,770,3327,616,329,295,400,4,15,424,366
01-04-2023,Chhattisgarh,22,Raigarh,386,852,1392,1431,104356,0,1103,105,3359,3409,930,63893,47377,582,63851,42,115429,1421,5081,956,1645,8234,1508,552,1240,1989,14,107,933,843
01-04-2023,Chhattisgarh,22,Raipur,387,658,849,819,143765,0,1871,1265,1873,1882,6987,73333,60163,19172,73169,164,158333,1314,14887,13791,14001,61372,32484,18693,8477,9373,8,73,49547,39174
01-04-2023,Chhattisgarh,22,Rajnandgaon,388,1103,1487,1518,129185,0,2682,1069,2978,3006,5470,67568,54679,14125,67232,336,140817,415,12126,10817,10415,46993,24452,13635,6529,6571,12,98,24398,22746
01-04-2023,Chhattisgarh,22,Sakti,762,1112,1496,1521,137247,0,3001,2744,0,0,7180,60442,59383,30867,58245,2197,0,10,8940,12935,8440,60166,42786,29851,7399,12268,0,0,61140,58982
01-04-2023,Chhattisgarh,22,Sarangarh Bilaigarh,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-2023,Chhattisgarh,22,Sukma,642,318,368,510,24189,0,945,168,1009,1022,626,15979,11571,944,15903,76,30017,188,5279,2312,4128,12576,3169,857,787,1054,5,40,1593,1168
01-04-2023,Chhattisgarh,22,Surajpur,648,229,443,490,76848,0,876,151,2036,2039,347,44135,33919,1517,44064,71,79880,186,5921,1571,2810,11681,2950,1379,522,957,7,70,1075,689
01-04-2023,Chhattisgarh,22,Surguja,389,473,1399,1309,81056,0,1339,116,2442,2458,743,43229,37516,985,43175,54,84751,85,8456,2016,3305,14739,2978,962,1112,2151,9,69,2081,1834
01-04-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Dadra And Nagar Haveli,465,302,302,169,23264,0,303,238,303,303,1759,7259,10049,988,7251,8,23946,15,1154,3331,1459,6884,4271,940,1939,2940,2,11,12309,12308
01-04-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Daman,463,62,62,56,7431,0,62,8,62,62,748,1555,3111,36,1534,21,7618,2,227,746,384,1390,779,33,805,1399,2,3,3714,3714
01-04-2023,The Dadra And Nagar Haveli And Daman And Diu,38,Diu,464,40,40,29,2731,0,40,10,40,40,243,822,1177,30,810,12,2760,1,22,729,58,839,759,30,238,280,1,2,1698,1698
01-04-2023,Delhi,7,Central,77,590,602,29,32597,0,626,186,603,626,2403,10846,15824,469,9429,1417,33586,571,1098,6182,1232,8975,6645,463,2427,2086,5,24,17912,1495
01-04-2023,Delhi,7,East,78,575,595,0,41157,0,604,125,587,604,2797,12127,21142,70,11696,431,41952,175,1855,7842,2214,11975,7906,64,2893,2993,5,24,23652,3696
01-04-2023,Delhi,7,New Delhi,79,150,162,4,6549,0,162,79,132,177,423,3102,3817,195,2808,294,8239,138,358,1479,213,2245,1674,195,425,472,3,8,3829,203
01-04-2023,Delhi,7,North,80,1439,1504,3,103318,0,1529,210,1439,1529,8360,25227,54391,263,24772,455,105230,3380,2706,21480,2610,27043,21727,247,8365,8887,13,59,67971,2655
01-04-2023,Delhi,7,North East,81,843,934,1,66328,0,973,205,939,973,4695,19973,34865,703,19483,490,69293,212,2072,14371,3191,20309,15046,675,4842,4918,8,35,39683,8470
01-04-2023,Delhi,7,North West,82,1720,1736,9,105666,0,1779,344,1712,1779,8524,26912,54919,400,25533,1379,107946,9154,3294,19808,2996,26475,20185,377,8579,9012,17,70,65258,7204
01-04-2023,Delhi,7,Shahdara,671,831,858,2,63819,0,874,95,808,874,4314,20566,32245,375,19293,1273,65611,83,1797,15836,2450,20459,16212,376,4331,4155,7,33,38673,20400
01-04-2023,Delhi,7,South,83,702,745,6,41301,0,775,498,755,775,3183,11285,22638,532,10880,405,43476,661,1482,7587,1758,11330,8090,503,3156,3214,6,29,24274,1716
01-04-2023,Delhi,7,South East,670,1011,1133,7,70327,0,1165,500,1142,1176,5006,22641,34513,1372,21219,1422,71993,994,2152,14936,2024,20470,16294,1358,5033,4800,10,45,38731,2997
01-04-2023,Delhi,7,South West,84,1118,1135,2,71803,0,1146,311,1095,1146,5700,20070,35705,407,17784,2286,72564,3622,2936,11618,2991,17925,11998,380,5720,5369,9,42,40622,1769
01-04-2023,Delhi,7,West,85,1149,1214,7,74361,0,1239,261,1148,1239,5449,22810,36079,366,21547,1263,75430,3086,3184,14827,3209,21577,15184,357,5471,5621,13,49,40193,3019
01-04-2023,Goa,30,North Goa,551,308,312,169,22304,0,537,362,527,544,2480,8319,14888,615,7203,1116,30367,372,1303,2186,1999,6041,2739,553,2573,2107,5,23,5326,5322
01-04-2023,Goa,30,South Goa,552,290,272,123,16558,0,638,239,705,718,1741,13753,19724,810,12528,1225,40033,312,2047,2136,2285,7248,2916,780,2224,2591,7,33,2595,2594
01-04-2023,Gujarat,24,Ahmadabad,438,3554,3595,1942,323387,0,3626,3419,3559,3628,20027,148556,131043,87023,129524,19032,343547,1901,10483,18812,12386,128336,105467,86655,19676,24245,30,146,155389,154865
01-04-2023,Gujarat,24,Amreli,439,1564,1455,1246,92427,0,1612,1565,1603,1616,5989,38169,36392,30110,38035,134,93659,384,1658,4607,2325,38576,34593,29986,6061,7048,13,64,48645,48534
01-04-2023,Gujarat,24,Anand,440,1968,1914,1508,157143,0,1993,1897,1989,1993,9251,59900,67681,32992,59732,168,160325,166,6403,13240,7888,60209,45918,32678,9632,13861,16,80,85976,85703
01-04-2023,Gujarat,24,Arvalli,672,1439,1200,1255,82694,0,1450,1374,1448,1450,4540,36473,33489,28386,36409,64,84637,48,1719,4556,2292,36844,32833,28277,4636,5499,12,58,42194,42111
01-04-2023,Gujarat,24,Banas Kantha,441,3141,2903,3085,310514,0,3365,3016,3358,3365,14786,151322,123115,120266,151068,254,322390,4012,5324,19035,8522,152767,138921,119886,15111,18056,27,135,145029,144536
01-04-2023,Gujarat,24,Bharuch,442,1324,1201,1253,97244,0,1374,1278,1317,1374,5856,41230,37454,23950,41142,88,97962,640,2669,8972,6240,41543,32634,23662,5899,7523,12,55,49742,49638
01-04-2023,Gujarat,24,Bhavnagar,443,1758,1661,1575,169889,0,1903,1831,1886,1907,10976,70562,66122,52771,69786,776,173020,1626,3491,8366,3962,68288,60835,52469,11105,14255,16,76,85239,84479
01-04-2023,Gujarat,24,Botad,676,550,533,447,49735,0,569,540,569,569,2832,22162,20508,10894,22076,86,52022,522,2634,4813,3410,21762,15718,10905,2827,3693,6,23,25316,23413
01-04-2023,Gujarat,24,Chhotaudepur,668,1143,1083,1109,77452,0,1182,1060,1173,1182,3993,36196,30604,28598,36159,37,79809,28,1240,4631,2550,36898,33108,28477,4052,4964,10,47,35934,34672
01-04-2023,Gujarat,24,Dohad,445,2650,2545,2734,225336,0,3056,2919,3028,3056,10768,85311,105635,68323,85064,247,226510,11622,3169,9888,5126,86463,78168,68280,11554,13242,21,122,129464,128725
01-04-2023,Gujarat,24,Dang,444,426,414,425,28516,0,441,417,431,441,1843,12902,11727,7813,12864,38,30386,8,1051,2257,1492,12593,10050,7793,1857,2057,3,18,14334,14326
01-04-2023,Gujarat,24,Devbhumi Dwarka,674,687,671,564,50124,0,690,603,686,691,3401,19241,22364,14697,19193,48,53183,626,1328,2773,1369,20105,17408,14635,3503,4674,6,28,26384,26276
01-04-2023,Gujarat,24,Gandhinagar,446,1052,1015,932,89985,0,1062,1053,1046,1062,5524,36389,37134,20606,36239,150,91311,266,3715,6846,4621,35482,27146,20300,5537,6727,8,43,47796,47677
01-04-2023,Gujarat,24,Gir Somnath,675,1085,1061,676,91734,0,1166,1035,1166,1166,6166,40050,38610,22913,39369,681,98618,4974,3952,7335,4946,38931,30033,22698,6326,7466,8,47,43960,43391
01-04-2023,Gujarat,24,Jamnagar,447,1158,1081,978,78580,0,1197,1089,1172,1197,5041,34071,30996,19293,33742,329,81522,343,3170,6774,4181,33145,25794,19020,5131,6283,9,48,38442,38395
01-04-2023,Gujarat,24,Junagadh,448,1397,1361,978,92870,0,1428,1297,1410,1428,6012,39240,35489,23246,39053,187,93894,3905,3280,7107,4064,37489,30145,23038,6033,7120,11,57,45471,45421
01-04-2023,Gujarat,24,Kachchh,449,2069,2082,1653,152258,0,2099,1888,2110,2116,9179,60526,62053,40261,60454,72,153126,1446,3737,11831,6116,61805,51952,40121,9344,12024,19,84,82457,82381
01-04-2023,Gujarat,24,Kheda,450,1967,1939,1737,173511,0,1979,1837,1944,1979,8705,78973,67603,40580,78870,103,177101,330,8531,16838,11495,76815,56789,39951,8955,12865,15,79,85280,84706
01-04-2023,Gujarat,24,Mahesana,451,1908,1869,1785,119409,0,1919,1643,1880,1920,6804,52764,51258,34181,52645,119,125976,1455,4122,10842,5486,54415,44807,33965,6919,8231,15,77,59032,58705
01-04-2023,Gujarat,24,Mahisagar,669,1262,1194,1086,95166,0,1316,1242,1305,1316,5386,41991,38096,34664,41744,247,97854,553,1058,4768,2075,42538,39405,34637,5584,6797,11,53,48755,48617
01-04-2023,Gujarat,24,Morbi,673,750,744,613,52491,0,747,679,727,761,3577,19358,22586,13515,19292,66,53667,378,900,3304,1841,19534,16793,13489,3610,4536,7,30,26705,26617
01-04-2023,Gujarat,24,Narmada,452,755,849,890,52085,0,952,916,913,952,3376,22351,19398,11944,22285,66,52646,19,2699,4413,3039,21949,16211,11798,3307,4214,7,38,26508,26479
01-04-2023,Gujarat,24,Navsari,453,1309,1146,1252,65506,0,1330,1324,1300,1330,4281,28501,23972,27111,28474,27,65787,63,309,1121,471,28959,28179,27058,4305,4728,10,53,32660,32639
01-04-2023,Gujarat,24,Panch Mahals,454,1819,1773,1781,158313,0,2000,1798,1986,2000,8728,73619,61729,48861,73510,109,163540,235,4434,12963,7330,73343,61579,48616,8884,10580,16,80,76092,75535
01-04-2023,Gujarat,24,Patan,455,1410,1309,1293,104080,0,1427,1351,1393,1427,7114,40759,43864,35544,40546,213,107475,123,822,3671,1751,41710,39137,35466,7093,8645,11,57,56066,56031
01-04-2023,Gujarat,24,Porbandar,456,439,465,428,30992,0,489,455,479,489,2012,12926,12431,10593,12492,434,31800,36,476,1336,961,13336,11899,10563,2125,2306,4,20,16483,16480
01-04-2023,Gujarat,24,Rajkot,457,1679,1659,1411,136648,0,1724,1600,1710,1724,8869,55447,56770,32276,54505,942,140937,178,5700,11062,6255,54957,43002,31940,8924,10927,15,69,72402,71928
01-04-2023,Gujarat,24,Sabar Kantha,458,1874,1555,1591,122523,0,1921,1813,1918,1922,6739,53589,51792,40811,53217,372,127454,3811,2614,7083,3462,53746,47670,40587,6775,8559,16,77,60984,60856
01-04-2023,Gujarat,24,Surat,459,2735,2751,2661,162284,0,2822,2740,2805,2823,11174,61692,68766,51193,61402,290,167026,87,2381,6785,2995,63201,57825,51040,11201,14193,23,113,89926,89765
01-04-2023,Gujarat,24,Surendranagar,460,1243,1051,823,115718,0,1348,1174,1327,1348,7225,51241,47290,35337,51105,136,122073,238,3355,8458,3848,50780,43577,35119,7296,9021,13,54,55909,55522
01-04-2023,Gujarat,24,Tapi,641,1036,909,1044,51392,0,1049,1021,1049,1049,3208,23637,18877,18862,23595,42,52761,13,935,2580,1179,23475,21361,18781,3300,3739,7,42,25413,25390
01-04-2023,Gujarat,24,Vadodara,461,1736,1548,1520,138401,0,1847,1756,1817,1847,8824,52134,59942,36980,51860,274,142746,13394,2806,8919,4145,51913,44962,36043,9040,12806,15,74,77126,77019
01-04-2023,Gujarat,24,Valsad,462,1478,1540,1820,117334,0,1899,1889,1828,1899,7246,52940,43351,48229,52858,82,117920,163,953,2844,1398,53310,50959,48115,7224,7159,15,76,57587,57553
01-04-2023,Haryana,6,Ambala,58,815,820,717,64774,0,1165,681,1150,1213,3301,39009,30478,3134,36292,2717,81757,173,3887,2667,2765,12333,5681,3014,4554,4415,7,47,9817,7634
01-04-2023,Haryana,6,Bhiwani,59,794,926,811,85682,0,1269,828,1220,1282,4710,43777,36381,3712,39932,3845,97500,567,4644,3017,2947,14181,6590,3573,5895,6737,9,49,21356,13762
01-04-2023,Haryana,6,Charki Dadri,701,449,537,362,41274,0,634,554,606,634,2415,19780,16355,2372,12528,7252,44244,70,1544,1573,1179,6613,3890,2317,2711,2983,3,24,13631,8621
01-04-2023,Haryana,6,Faridabad,60,1054,1188,418,106852,0,1294,1213,1246,1294,4978,64035,49387,11758,61868,2167,134394,389,9759,6953,6356,36855,20740,13787,7181,8813,6,51,30380,22525
01-04-2023,Haryana,6,Fatehabad,61,484,479,410,55589,0,1068,520,1063,1096,2492,35738,28135,2103,34467,1271,75051,355,4558,2121,2336,10881,3987,1866,3994,4692,6,40,9541,6237
01-04-2023,Haryana,6,Gurugram,62,772,867,692,92667,0,1030,871,994,1033,5343,49750,39852,6799,48509,1241,108498,511,6940,3888,3400,20948,10608,6720,6277,7276,6,40,24158,19030
01-04-2023,Haryana,6,Hisar,63,724,862,736,109256,0,1731,1221,1678,1739,5402,60320,50277,5377,55763,4557,132895,719,4945,3587,2616,16312,8751,5164,8137,8759,10,69,26819,21627
01-04-2023,Haryana,6,Jind,65,444,569,448,93592,0,1426,1126,1347,1433,5310,48962,41410,4705,42509,6453,111266,398,5533,3678,3558,17235,8144,4466,7403,8181,9,67,24746,14029
01-04-2023,Haryana,6,Jhajjar,64,799,883,818,65998,0,1129,966,1012,1130,3712,35300,28850,4370,32403,2897,78151,296,5580,3381,3255,16518,7683,4302,4822,5467,7,48,20953,15240
01-04-2023,Haryana,6,Kurukshetra,68,698,725,679,56751,0,1038,588,1044,1075,2577,35041,27346,2094,29779,5262,73440,210,1970,1358,1303,6069,2796,1438,4031,4445,6,40,9035,8792
01-04-2023,Haryana,6,Kaithal,66,474,596,489,69587,0,1241,914,1228,1270,2055,38603,30397,5602,34207,4396,81471,519,4696,4174,3040,17297,9561,5387,4976,5440,7,50,19558,16528
01-04-2023,Haryana,6,Karnal,67,492,528,404,84151,0,1413,921,1419,1479,2997,51708,39566,2959,47123,4585,106651,894,6305,3279,4005,16476,6166,2887,5675,6705,7,59,17586,10705
01-04-2023,Haryana,6,Mahendragarh,69,726,898,910,82224,0,1201,1142,1128,1201,5429,37171,31811,4427,24830,12341,85545,250,2592,1901,1361,10147,6194,4293,5688,5446,6,46,23933,15914
01-04-2023,Haryana,6,Nuh,604,397,584,555,55898,0,1034,367,1052,1150,1917,68597,43192,2745,67347,1250,125277,3597,20212,5223,10355,38234,7667,2444,4618,6953,7,45,3406,3119
01-04-2023,Haryana,6,Palwal,619,207,261,255,84060,0,1058,545,1048,1108,4170,51876,42008,4428,49465,2411,112268,193,10852,7037,7346,30221,12023,4986,6493,7721,6,43,18234,16839
01-04-2023,Haryana,6,Panchkula,70,370,382,377,29694,0,532,407,512,534,1569,16620,13053,1701,15580,1040,35582,1067,1877,1461,1470,6397,3050,1589,1998,2342,4,15,3733,3188
01-04-2023,Haryana,6,Panipat,71,440,570,378,69404,0,1034,614,1027,1048,3208,44880,34523,3613,39845,5035,94237,23397,6499,3771,3962,17712,7251,3480,5208,6418,6,42,7902,6733
01-04-2023,Haryana,6,Rewari,72,667,714,774,63795,0,1088,920,1060,1099,3722,34541,28626,4655,27665,6876,76548,148,2717,2083,1413,10773,6643,4560,4537,5122,6,44,19293,14817
01-04-2023,Haryana,6,Rohtak,73,564,717,567,63668,0,998,718,925,1004,3571,37936,30567,3379,33333,4603,82464,469,4325,2365,2058,11955,5572,3207,4770,5620,6,40,14380,10824
01-04-2023,Haryana,6,Sirsa,74,807,868,912,70757,0,1361,974,1196,1377,3739,41649,33393,5601,38633,3016,89565,260,6394,4247,4094,20192,9704,5457,5061,5723,8,54,15013,9864
01-04-2023,Haryana,6,Sonipat,75,740,911,833,90742,0,1440,929,1378,1482,4491,55679,44058,4378,49528,6151,117682,394,7351,4619,4315,20433,8767,4148,6390,7064,9,59,17482,10159
01-04-2023,Haryana,6,Yamunanagar,76,948,965,927,90602,0,1281,1052,1231,1281,4390,47581,38834,3691,36912,10669,103740,56,4089,2955,2821,13281,6371,3416,6146,6789,7,53,25226,23039
01-04-2023,Himachal Pradesh,2,Bilaspur,375,900,972,438,32763,0,1111,1033,1103,1111,2144,13819,12554,1992,3974,9845,33395,861,660,608,768,3999,2571,1963,2234,2644,3,46,15757,15687
01-04-2023,Himachal Pradesh,2,Chamba,16,1029,1094,476,52546,0,1490,1383,1464,1495,3653,25193,21817,5701,18599,6594,58576,171,1800,1953,1198,12880,9882,7929,3743,4170,7,61,23866,23715
01-04-2023,Himachal Pradesh,2,Hamirpur,17,1141,1223,620,34737,0,1351,1319,1348,1351,2335,14224,14280,2725,5375,8849,36175,676,656,732,1061,5135,3418,2686,2482,2854,6,59,18375,17167
01-04-2023,Himachal Pradesh,2,Kangra,18,2850,2949,1379,82181,0,4222,3909,4203,4226,8192,13937,47110,5486,9609,4328,86522,2249,2600,2265,3005,13174,7569,5304,8382,8901,15,188,57985,56810
01-04-2023,Himachal Pradesh,2,Kinnaur,19,146,157,62,935,0,231,123,233,235,201,1422,1988,107,1248,174,4112,12,151,86,75,416,190,104,218,283,3,15,387,386
01-04-2023,Himachal Pradesh,2,Kullu,20,965,1010,374,36593,0,1095,939,1093,1095,2386,16468,14068,2039,7156,9312,37970,238,1460,1507,1326,6210,3424,1917,2401,2647,5,45,17291,17248
01-04-2023,Himachal Pradesh,2,Lahul And Spiti,21,58,54,68,736,0,116,63,123,123,72,569,672,192,550,19,1480,20,150,145,58,541,333,188,81,86,2,8,305,263
01-04-2023,Himachal Pradesh,2,Mandi,22,2123,2237,556,74568,0,2998,2560,2977,3004,5276,27898,31593,5340,13005,14893,76203,1903,2074,2284,3045,12551,7432,5148,5486,5950,10,120,33555,31872
01-04-2023,Himachal Pradesh,2,Shimla,23,1658,1692,932,42944,0,2133,1863,2126,2154,3649,15290,22807,3594,7569,7721,48918,975,1645,1618,1067,7831,5119,3501,3638,3534,11,88,24784,23763
01-04-2023,Himachal Pradesh,2,Sirmaur,24,1233,1345,688,51328,0,1485,1322,1462,1486,3831,22509,21697,6014,12501,10008,56278,471,2185,2054,1967,12049,7897,5843,3964,4277,6,64,24116,21967
01-04-2023,Himachal Pradesh,2,Solan,25,1121,1183,627,38766,0,1279,1208,1275,1281,3453,9441,19759,3122,5887,3554,40060,701,1052,1175,1245,6523,4226,3051,3517,3890,5,55,24790,24253
01-04-2023,Himachal Pradesh,2,Una,26,1234,1244,724,36655,0,1364,1304,1363,1364,3066,8850,18614,2456,4353,4497,37103,434,1173,795,836,5215,3206,2411,3138,3435,5,59,23047,22995
01-04-2023,Jammu And Kashmir,1,Anantnag,1,1874,1871,186,68240,0,2165,1790,2190,2210,2151,33905,25531,22818,33563,342,69211,4249,3116,4361,2657,22991,17218,12857,3579,4045,8,89,6894,6370
01-04-2023,Jammu And Kashmir,1,Bandipora,623,472,438,37,23319,0,744,401,788,810,1036,10691,11007,3304,9845,846,26298,408,2128,3095,2245,9703,5330,2235,1590,1974,4,29,2735,1520
01-04-2023,Jammu And Kashmir,1,Baramulla,3,1864,1799,189,75650,0,2327,1639,2356,2382,4054,32580,31783,16930,31322,1258,78518,2660,4771,4529,4300,18385,9314,4785,4507,5594,12,97,2087,1703
01-04-2023,Jammu And Kashmir,1,Budgam,2,1331,1295,98,43891,0,1577,1069,1613,1661,875,17717,20105,8444,17120,597,45948,2065,3472,3765,3155,15615,8988,5223,3247,4004,8,68,8047,7230
01-04-2023,Jammu And Kashmir,1,Doda,4,670,652,67,28893,0,1247,276,1377,1401,1140,12990,13875,1128,12666,324,31232,1413,2653,2413,2485,8160,3022,609,1559,1668,8,63,736,644
01-04-2023,Jammu And Kashmir,1,Ganderbal,626,573,561,65,16546,0,630,324,634,658,289,7474,7323,1885,7179,295,17715,242,1323,1083,1117,4129,1689,606,1106,1523,3,27,870,558
01-04-2023,Jammu And Kashmir,1,Jammu,5,1887,1934,220,55089,0,2596,503,2364,2648,2695,18008,28406,2112,16746,1262,56785,1607,2193,8786,3585,16553,10775,1989,4273,3403,10,98,19140,15781
01-04-2023,Jammu And Kashmir,1,Kathua,7,843,806,61,44161,0,1597,643,1580,1641,2309,14337,22633,1987,12133,2204,45690,2882,3045,4580,3295,12534,6194,1614,3369,3042,8,74,10665,9939
01-04-2023,Jammu And Kashmir,1,Kishtwar,620,405,390,61,18440,0,737,220,799,805,538,9142,8022,1464,8676,466,19613,504,1492,2511,1910,6911,3509,998,930,981,8,28,378,286
01-04-2023,Jammu And Kashmir,1,Kulgam,622,953,945,113,31197,0,1172,924,1194,1217,670,16022,11411,10123,15831,191,31659,2776,1493,2530,1687,12053,8873,6343,1669,1887,5,45,2011,1899
01-04-2023,Jammu And Kashmir,1,Kupwara,8,1994,1952,166,70847,0,2254,1473,2304,2319,2782,36681,27349,16839,36044,637,73930,4571,7770,5313,7220,24071,9081,3768,3382,3736,11,92,2766,2032
